survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category,value_scaled
NHIS,k6_scaled,K6 (0-6),30-39,2016,0.6415490005645904,0.01764848258909962,0.606958610308173,0.6761393908210078,4969,Mental Health,0.4217437589748434
NHIS,k6_scaled,K6 (0-6),30-39,2017,0.6545138237034933,0.016349745307542907,0.6224689117443065,0.6865587356626801,4070,Mental Health,0.4455311185546433
NHIS,k6_scaled,K6 (0-6),30-39,2018,0.749874169726575,0.020592832447643268,0.7095129597895263,0.7902353796636236,3901,Mental Health,0.6204946191132121
NHIS,k6_scaled,K6 (0-6),30-39,2021,0.7272899940459875,0.017853487640107923,0.6922978012729449,0.76228218681903,4599,Mental Health,0.5790580409222222
NHIS,k6_scaled,K6 (0-6),30-39,2024,0.7893946056223332,0.016619854874692547,0.7568202886396533,0.8219689226050131,5142,Mental Health,0.6930051971080605
NHIS,k6_scaled,K6 (0-6),40-49,1997,0.6545404780512644,0.012730693105020887,0.629588778067191,0.6794921780353377,6932,Mental Health,0.4455800229282705
NHIS,k6_scaled,K6 (0-6),40-49,1998,0.5983124470429572,0.013124194856465309,0.5725894977981993,0.624035396287715,6269,Mental Health,0.34241499107794593
NHIS,k6_scaled,K6 (0-6),40-49,1999,0.5490590242292062,0.013220498711812455,0.5231473228963955,0.5749707255620168,5926,Mental Health,0.25204670248239797
NHIS,k6_scaled,K6 (0-6),40-49,2000,0.5681014247946722,0.013768254337769247,0.5411161421626571,0.5950867074266872,6304,Mental Health,0.28698496771442616
NHIS,k6_scaled,K6 (0-6),40-49,2001,0.6582313606040374,0.013432013756308942,0.6319050974018253,0.6845576238062495,6549,Mental Health,0.4523519124873479
NHIS,k6_scaled,K6 (0-6),40-49,2002,0.5897725943690131,0.014356468637573155,0.5616344328941909,0.6179107558438353,6051,Mental Health,0.3267463973657749
NHIS,k6_scaled,K6 (0-6),40-49,2003,0.5782962351242634,0.014083672975847577,0.5506927433215622,0.6058997269269647,6000,Mental Health,0.3056900141743477
NHIS,k6_scaled,K6 (0-6),40-49,2004,0.6156633098155032,0.01400425109576389,0.5882154820373504,0.643111137593656,6091,Mental Health,0.3742496877312196
NHIS,k6_scaled,K6 (0-6),40-49,2005,0.593897664877001,0.01342152793048445,0.5675919535157531,0.620203376238249,6031,Mental Health,0.33431491831004445
NHIS,k6_scaled,K6 (0-6),40-49,2006,0.5721942791223805,0.01621223472683173,0.5404188829488807,0.6039696752958803,4560,Mental Health,0.2944943796483846
NHIS,k6_scaled,K6 (0-6),40-49,2007,0.55942268491525,0.017087292864255182,0.5259322063080216,0.5929131635224785,4355,Mental Health,0.2710615490916224
NHIS,k6_scaled,K6 (0-6),40-49,2008,0.6166242851415082,0.01733644571785875,0.5826454759145715,0.650603094368445,3945,Mental Health,0.37601284835301046
NHIS,k6_scaled,K6 (0-6),40-49,2009,0.6990070614537751,0.01919210281499093,0.6613912311488032,0.7366228917587471,5041,Mental Health,0.527165602411169
NHIS,k6_scaled,K6 (0-6),40-49,2010,0.6542147218125747,0.01655882613821714,0.6217600189554087,0.6866694246697407,4784,Mental Health,0.4449823378922268
NHIS,k6_scaled,K6 (0-6),40-49,2011,0.6539991996275724,0.015727173595839174,0.6231745058011183,0.6848238934540264,5711,Mental Health,0.44458690606433776
NHIS,k6_scaled,K6 (0-6),40-49,2012,0.591485585039485,0.016284003217209478,0.5595695252096201,0.6234016448693499,5689,Mental Health,0.3298893268603616
NHIS,k6_scaled,K6 (0-6),40-49,2013,0.7033042107823102,0.017702511912903115,0.6686079249971288,0.7380004965674916,5426,Mental Health,0.5350498469666725
NHIS,k6_scaled,K6 (0-6),40-49,2014,0.6354270849403889,0.01684263888440632,0.6024161193223386,0.6684380505584392,5635,Mental Health,0.4105115033004016
NHIS,k6_scaled,K6 (0-6),40-49,2015,0.6861352080585522,0.01855116932389906,0.6497755843126058,0.7224948318044986,5041,Mental Health,0.50354882014656
NHIS,k6_scaled,K6 (0-6),40-49,2016,0.6977274636081489,0.020409289660411074,0.6577259909236974,0.7377289362926003,4596,Mental Health,0.5248178454271101
NHIS,k6_scaled,K6 (0-6),40-49,2017,0.6879974170104245,0.019221114001447194,0.6503247258248495,0.7256701081959995,3717,Mental Health,0.5069655296131156
NHIS,k6_scaled,K6 (0-6),40-49,2018,0.7195305084342097,0.019941305980681855,0.6804462669073801,0.7586147499610394,3683,Mental Health,0.5648212347256311
NHIS,k6_scaled,K6 (0-6),40-49,2021,0.6506144663690187,0.017706328286308914,0.6159107006294103,0.685318232108627,4229,Mental Health,0.43837672747259665
NHIS,k6_scaled,K6 (0-6),40-49,2024,0.6920750273272579,0.016459487772706633,0.6598150240887755,0.7243350305657403,4430,Mental Health,0.5144469724213686
NHIS,k6_scaled,K6 (0-6),50-59,1997,0.6511236144370157,0.01593074781528238,0.6198999224722721,0.6823473064017593,4657,Mental Health,0.4393108927938701
NHIS,k6_scaled,K6 (0-6),50-59,1998,0.6346659813311887,0.017094699976466354,0.601160985050797,0.6681709776115804,4474,Mental Health,0.40911505962850886
NHIS,k6_scaled,K6 (0-6),50-59,1999,0.5365380654122811,0.015720795046404678,0.5057258733129922,0.56735025751157,4424,Mental Health,0.22907372811390492
NHIS,k6_scaled,K6 (0-6),50-59,2000,0.5567632586897457,0.016364164910400093,0.5246900848282875,0.588836432551204,4619,Mental Health,0.2661821359886239
NHIS,k6_scaled,K6 (0-6),50-59,2001,0.6908642816779798,0.016556023309294426,0.6584150722645571,0.7233134910914024,4925,Mental Health,0.5122255428028929
NHIS,k6_scaled,K6 (0-6),50-59,2002,0.6136127127076887,0.01728754614071442,0.5797297448908141,0.6474956805245633,4675,Mental Health,0.370487330911209
NHIS,k6_scaled,K6 (0-6),50-59,2003,0.6329329773283975,0.01699308951606413,0.5996271338908467,0.6662388207659483,4854,Mental Health,0.405935410440397
NHIS,k6_scaled,K6 (0-6),50-59,2004,0.6133627389401143,0.015381112446428254,0.5832163125029541,0.6435091653772744,4974,Mental Health,0.3700286886427335
NHIS,k6_scaled,K6 (0-6),50-59,2005,0.6303747311214565,0.015717936533377785,0.5995681416047497,0.6611813206381633,5276,Mental Health,0.4012416385496287
NHIS,k6_scaled,K6 (0-6),50-59,2006,0.6273153940520446,0.01980174113213064,0.5885046946018831,0.6661260935022061,3974,Mental Health,0.39562848438884857
NHIS,k6_scaled,K6 (0-6),50-59,2007,0.5482206892573491,0.0194897740972855,0.5100214339598479,0.5864199445548504,3834,Mental Health,0.25050855767238156
NHIS,k6_scaled,K6 (0-6),50-59,2008,0.6548545436451296,0.019834430692900515,0.6159797738331888,0.6937293134570705,3718,Mental Health,0.44615625841817075
NHIS,k6_scaled,K6 (0-6),50-59,2009,0.6422795742882178,0.017553455828894587,0.6078754330593698,0.6766837155170659,4762,Mental Health,0.4230841875851907
NHIS,k6_scaled,K6 (0-6),50-59,2010,0.7159849495667955,0.018390623188716697,0.6799399904636636,0.7520299086699274,4561,Mental Health,0.5583159794832778
NHIS,k6_scaled,K6 (0-6),50-59,2011,0.6986077560569449,0.016823136055245252,0.665635015281647,0.7315804968322428,5499,Mental Health,0.5264329722044327
NHIS,k6_scaled,K6 (0-6),50-59,2012,0.6245909857475831,0.01673305403606947,0.5917948024855243,0.6573871690096419,6049,Mental Health,0.39062984466302325
NHIS,k6_scaled,K6 (0-6),50-59,2013,0.7670211991130765,0.019085341723634804,0.7296146167021127,0.8044277815240404,5803,Mental Health,0.6519553300980151
NHIS,k6_scaled,K6 (0-6),50-59,2014,0.6342204453989497,0.01655684475356889,0.6017696259843338,0.6666712648135656,6243,Mental Health,0.4082976074108933
NHIS,k6_scaled,K6 (0-6),50-59,2015,0.719890250179335,0.018943814669895823,0.6827610556965376,0.7570194446621323,5598,Mental Health,0.5654812750636655
NHIS,k6_scaled,K6 (0-6),50-59,2016,0.6966596174686851,0.01802309122350503,0.6613350077805353,0.7319842271568349,5527,Mental Health,0.5228586023411704
NHIS,k6_scaled,K6 (0-6),50-59,2017,0.735064628073837,0.020310428707898086,0.6952569192957884,0.7748723368518856,4334,Mental Health,0.5933226408508452
NHIS,k6_scaled,K6 (0-6),50-59,2018,0.7203049222265983,0.01846649320251325,0.6841112606289186,0.7564985838242779,4083,Mental Health,0.5662420994104587
NHIS,k6_scaled,K6 (0-6),50-59,2021,0.621818947488205,0.016158242200441656,0.5901493747218641,0.6534885202545458,4642,Mental Health,0.38554381532515064
NHIS,k6_scaled,K6 (0-6),50-59,2024,0.6299234641011953,0.016523100065208247,0.5975387830604357,0.6623081451419548,4637,Mental Health,0.400413671151813
NHIS,k6_scaled,K6 (0-6),60-69,1997,0.5748449123836037,0.01663814075049957,0.5422347557429164,0.607455069024291,3732,Mental Health,0.2993576597582148
NHIS,k6_scaled,K6 (0-6),60-69,1998,0.5074877826294752,0.015865350087197035,0.47639226785644967,0.5385832974025009,3441,Mental Health,0.17577338494331934
NHIS,k6_scaled,K6 (0-6),60-69,1999,0.4424115297954861,0.016220069407970154,0.41062077792912466,0.4742022816618475,3235,Mental Health,0.05637397550416632
NHIS,k6_scaled,K6 (0-6),60-69,2000,0.5004544485574,0.017836447451302497,0.4654956539407058,0.5354132431740941,3328,Mental Health,0.1628688937038445
NHIS,k6_scaled,K6 (0-6),60-69,2001,0.58559991974182235,0.018355647806221856,0.5496235111287259,0.6215763283549188,3342,Mental Health,0.3190905342118335
NHIS,k6_scaled,K6 (0-6),60-69,2002,0.4640335775712066,0.015793863956440123,0.4330781730398587,0.49498898210255454,3216,Mental Health,0.09604527836593447
NHIS,k6_scaled,K6 (0-6),60-69,2003,0.5231734135839368,0.017948830677308073,0.4879943518918053,0.5583524752760682,3272,Mental Health,0.20455277821018267
NHIS,k6_scaled,K6 (0-6),60-69,2004,0.5288681384891276,0.016881507529593172,0.49578099172638324,0.561955285251872,3482,Mental Health,0.2150012407596903
NHIS,k6_scaled,K6 (0-6),60-69,2005,0.5177635605904044,0.01574651618122916,0.4869009559932181,0.5486261651875908,3599,Mental Health,0.19462698770364895
NHIS,k6_scaled,K6 (0-6),60-69,2006,0.5310041790046924,0.021244183768278826,0.48936634393791556,0.5726420140714693,2766,Mental Health,0.21892036586277758
NHIS,k6_scaled,K6 (0-6),60-69,2007,0.5016438688935231,0.02397953445126799,0.4546448450030004,0.5486428927840458,2922,Mental Health,0.16505119645674432
NHIS,k6_scaled,K6 (0-6),60-69,2008,0.5544260546259107,0.019596729747706258,0.5160171701056417,0.5928349391461796,2765,Mental Health,0.2618939237328785
NHIS,k6_scaled,K6 (0-6),60-69,2009,0.5443404479485245,0.01816690397039471,0.5087339704559533,0.5799469254410958,3628,Mental Health,0.24338923994004458
NHIS,k6_scaled,K6 (0-6),60-69,2010,0.5872485425006032,0.017491078790742545,0.5529666580199954,0.621530426981211,3651,Mental Health,0.32211536393410617
NHIS,k6_scaled,K6 (0-6),60-69,2011,0.5915985942704415,0.016620174717949247,0.5590236504064978,0.6241735381343851,4690,Mental Health,0.3300966718571886
NHIS,k6_scaled,K6 (0-6),60-69,2012,0.505940036124615,0.015140249398743916,0.4762656925861227,0.5356143796631073,5170,Mental Health,0.1729336390975766
NHIS,k6_scaled,K6 (0-6),60-69,2013,0.6004017854766336,0.017666870772893882,0.5657753550422383,0.6350282159110289,5018,Mental Health,0.346248428994783
NHIS,k6_scaled,K6 (0-6),60-69,2014,0.5735434001737771,0.017323478691878957,0.5395900058507473,0.6074967944968069,5589,Mental Health,0.2969696951403447
NHIS,k6_scaled,K6 (0-6),60-69,2015,0.6027691477799206,0.018095277573910523,0.5673030554448006,0.6382352401150406,5260,Mental Health,0.35059197443004436
NHIS,k6_scaled,K6 (0-6),60-69,2016,0.6091436186657243,0.01621057620900036,0.5773714731274417,0.6409157642040069,5789,Mental Health,0.3622876087990612
NHIS,k6_scaled,K6 (0-6),60-69,2017,0.6210674239310972,0.016431106779148042,0.588863046417835,0.6532718014443593,4624,Mental Health,0.3841649487649141
NHIS,k6_scaled,K6 (0-6),60-69,2018,0.6599179476055368,0.01865406459625509,0.6233566528315931,0.6964792423794804,4601,Mental Health,0.4554463975441396
NHIS,k6_scaled,K6 (0-6),60-69,2021,0.5428060903596686,0.013673737380053333,0.5160060575607051,0.5696061231586322,5233,Mental Health,0.2405740595631838
NHIS,k6_scaled,K6 (0-6),60-69,2024,0.5381635044955824,0.013507311114699995,0.5116896611827928,0.5646373478083719,6050,Mental Health,0.23205602131877923
NHIS,k6_scaled,K6 (0-6),70-79,1997,0.5797018634048836,0.018771259389029397,0.5429108710579267,0.6164928557518405,3301,Mental Health,0.3082690069603209
NHIS,k6_scaled,K6 (0-6),70-79,1998,0.5596749250798433,0.018940746624130478,0.5225517438562489,0.5967981063034377,2944,Mental Health,0.2715243496583068
NHIS,k6_scaled,K6 (0-6),70-79,1999,0.4225619290672189,0.01631400497903281,0.39058706686470746,0.45453679126973034,2862,Mental Health,0.019954690414041652
NHIS,k6_scaled,K6 (0-6),70-79,2000,0.4967798620924594,0.018071917156761902,0.46135955533361456,0.5322001688513042,2889,Mental Health,0.15612690358086903
NHIS,k6_scaled,K6 (0-6),70-79,2001,0.5580868664256484,0.01900380790497008,0.5208400873627895,0.5953336454885073,2812,Mental Health,0.2686106406291574
NHIS,k6_scaled,K6 (0-6),70-79,2002,0.48199903124685756,0.02014897963366662,0.44250775683963994,0.5214903056540752,2633,Mental Health,0.12900760280479373
NHIS,k6_scaled,K6 (0-6),70-79,2003,0.5002306048972477,0.019570745797186342,0.4618726479841738,0.5385885618103216,2527,Mental Health,0.1624581939529375
NHIS,k6_scaled,K6 (0-6),70-79,2004,0.5283394849371501,0.019186178952730736,0.49073526518885746,0.56594370468544275,2629,Mental Health,0.21403128752551978
NHIS,k6_scaled,K6 (0-6),70-79,2005,0.5527957844760821,0.020931064741986572,0.5117716514237123,0.593819917528452,2631,Mental Health,0.2589027666726776
NHIS,k6_scaled,K6 (0-6),70-79,2006,0.5118539147081856,0.02579028890456654,0.46130587730435224,0.562401952112019,1931,Mental Health,0.1837841963995543
NHIS,k6_scaled,K6 (0-6),70-79,2007,0.48088785576671234,0.02199754961693361,0.4377734507693896,0.5240022607640351,1895,Mental Health,0.12696886070863983
NHIS,k6_scaled,K6 (0-6),70-79,2008,0.49394875305858377,0.022727577723502715,0.44940351926468364,0.538493986852484,1814,Mental Health,0.150932493454568
NHIS,k6_scaled,K6 (0-6),70-79,2009,0.49097415804455835,0.020825288930790786,0.4501573417725678,0.531790974316549,2270,Mental Health,0.14547482076248297
NHIS,k6_scaled,K6 (0-6),70-79,2010,0.48357527647645765,0.01970681805311736,0.4449506228424639,0.5221999301104514,2237,Mental Health,0.1318996370161925
NHIS,k6_scaled,K6 (0-6),70-79,2011,0.5033588701895331,0.01836138078848317,0.4673712251376804,0.5393465152413858,2832,Mental Health,0.16819781496984998
NHIS,k6_scaled,K6 (0-6),70-79,2012,0.4116860253696389,0.01845033171662844,0.3755240397022301,0.4478480110370477,2975,Mental Health,0
NHIS,k6_scaled,K6 (0-6),70-79,2013,0.5003388965635371,0.019101605293219952,0.4629004381419264,0.5377773549851479,3093,Mental Health,0.16265688334329204
NHIS,k6_scaled,K6 (0-6),70-79,2014,0.4502886372962789,0.01925046936506041,0.4125584106552688,0.48801886393728894,3498,Mental Health,0.07082658982544067
NHIS,k6_scaled,K6 (0-6),70-79,2015,0.501162854786278,0.019365336439686853,0.4632074928159906,0.5391182167565653,3372,Mental Health,0.16416865024617072
NHIS,k6_scaled,K6 (0-6),70-79,2016,0.47224025263072816,0.017740137013277618,0.4374702230038981,0.5070102822575583,3512,Mental Health,0.111102570586886
NHIS,k6_scaled,K6 (0-6),70-79,2017,0.5256884045718349,0.0198552009060786,0.4867729258901138,0.5646038832535559,3047,Mental Health,0.20916718708627247
NHIS,k6_scaled,K6 (0-6),70-79,2018,0.5857863544208516,0.019893674543361106,0.5467954687957025,0.6247772400460007,3128,Mental Health,0.319432597400872
NHIS,k6_scaled,K6 (0-6),70-79,2021,0.481586967476664,0.015184491730728372,0.45182591056089016,0.5113480243924379,3987,Mental Health,0.12825156402459706
NHIS,k6_scaled,K6 (0-6),70-79,2024,0.47343285497669035,0.013294570980954675,0.44737597466410783,0.4994897352892729,4970,Mental Health,0.11329071156923311
NHIS,k6_scaled,K6 (0-6),80-89,1997,0.72207965528831,0.028634077733919225,0.6659578941993081,0.7782014163773119,1609,Mental Health,0.5694983114732688
NHIS,k6_scaled,K6 (0-6),80-89,1998,0.6816419061677309,0.03168949763358557,0.619531632117736,0.7437521802177258,1505,Mental Health,0.49530468240303455
NHIS,k6_scaled,K6 (0-6),80-89,1999,0.522216720530882,0.02769311942411991,0.46793920384004034,0.5764942372217235,1424,Mental Health,0.2027974745383397
NHIS,k6_scaled,K6 (0-6),80-89,2000,0.545775740886705,0.026675037427351563,0.493493628242838,0.5980578535305721,1511,Mental Health,0.24602266030043488
NHIS,k6_scaled,K6 (0-6),80-89,2001,0.6354491000690787,0.029144791940005205,0.5783263575297553,0.6925718426084022,1459,Mental Health,0.41055189581302826
NHIS,k6_scaled,K6 (0-6),80-89,2002,0.5492140077283906,0.028237446438505228,0.49386962969354153,0.6045583857632396,1508,Mental Health,0.2523310602545432
NHIS,k6_scaled,K6 (0-6),80-89,2003,0.5631263385235402,0.02845576198351038,0.5073540698832159,0.6188986071638646,1510,Mental Health,0.2778568704928888
NHIS,k6_scaled,K6 (0-6),80-89,2004,0.5794268770055769,0.025019639793505584,0.5303892841041409,0.628464469907013,1639,Mental Health,0.3077644724757559
NHIS,k6_scaled,K6 (0-6),80-89,2005,0.6093424545786388,0.02795465094423545,0.5545523455275487,0.6641325636297288,1685,Mental Health,0.3626524252957615
NHIS,k6_scaled,K6 (0-6),80-89,2006,0.5475237366080806,0.02787312127454283,0.49289342277325954,0.6021540504429017,1258,Mental Health,0.24922981571804687
NHIS,k6_scaled,K6 (0-6),80-89,2007,0.4570530108648207,0.024380342552661995,0.40926841753085386,0.5048376041987875,1217,Mental Health,0.08323760266249002
NHIS,k6_scaled,K6 (0-6),80-89,2008,0.6039900243734613,0.0340635712739303,0.5372266514917448,0.6707533972551778,1242,Mental Health,0.3528319919159728
NHIS,k6_scaled,K6 (0-6),80-89,2009,0.542934317045048,0.0340533198072725,0.4761910366687695,0.6096775974213265,1515,Mental Health,0.24080932496095794
NHIS,k6_scaled,K6 (0-6),80-89,2010,0.5302665662916923,0.02422107555295475,0.48279413054107745,0.5777390020423072,1517,Mental Health,0.2175670223850624
NHIS,k6_scaled,K6 (0-6),80-89,2011,0.5362606765620976,0.024747930671994208,0.4877556237530949,0.5847657293711004,1863,Mental Health,0.2285647857047376
NHIS,k6_scaled,K6 (0-6),80-89,2012,0.47810474229520794,0.023353768279863813,0.4323321975633809,0.523877287027035,2025,Mental Health,0.12186251099690268
NHIS,k6_scaled,K6 (0-6),80-89,2013,0.5448399363260105,0.02629806750772516,0.49329667114786613,0.5963832015041548,1909,Mental Health,0.24430568203214967
NHIS,k6_scaled,K6 (0-6),80-89,2014,0.47658131513485147,0.02324171961252396,0.43102838175552627,0.5221342485141767,2072,Mental Health,0.11906738535046833
NHIS,k6_scaled,K6 (0-6),80-89,2015,0.5205488220385116,0.030769318313090713,0.46024206631600506,0.5808555777610181,2084,Mental Health,0.19973727844036368
NHIS,k6_scaled,K6 (0-6),80-89,2016,0.5318006631214136,0.02543018668560137,0.4819584130975049,0.5816429131453222,2145,Mental Health,0.22038172433107747
NHIS,k6_scaled,K6 (0-6),80-89,2017,0.4974978939046963,0.021678603632411912,0.45500861155004974,0.5399871762593428,1715,Mental Health,0.15744432077387055
NHIS,k6_scaled,K6 (0-6),80-89,2018,0.6444097865659052,0.031229539572916,0.5832010137492215,0.7056185593825889,1668,Mental Health,0.4269926192612546
NHIS,k6_scaled,K6 (0-6),80-89,2021,0.5489526932366179,0.02501780874415164,0.49991868912596943,0.5979866973472663,2077,Mental Health,0.2518516104608505
NHIS,k6_scaled,K6 (0-6),80-89,2024,0.520433458293572,0.021800906141582706,0.47770446742573186,0.5631624491614122,2529,Mental Health,0.19952561347170583
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,1997,1.036176082360792,0.0028958165798684044,1.0305003861584159,1.041851778563168,7285,Physical Health Limitations,0.02482422028618839
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,1998,1.0282676513453928,0.0028960276288770635,1.0225915414945608,1.0339437611962248,6311,Physical Health Limitations,0.017814552726962623
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,1999,1.0266174681093867,0.0032277535164668665,1.0202911874661391,1.0329437487526343,6023,Physical Health Limitations,0.016351906612494853
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2000,1.0312371234431519,0.004004628012778487,1.0233881967666258,1.039086050119678,6489,Physical Health Limitations,0.02044655548340792
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2001,1.0367762720673699,0.0036597181932707286,1.0296033562149933,1.0439491879197464,6634,Physical Health Limitations,0.025356200688797775
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2002,1.0347449402693758,0.003498548403347455,1.0278879114006447,1.0416019691381069,6022,Physical Health Limitations,0.02355572211362945
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2003,1.0387948502592768,0.004176792031783081,1.030608488306068,1.0469812122124855,5940,Physical Health Limitations,0.027145375057268387
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2004,1.0328354726107194,0.003736561039986608,1.0255119475463101,1.0401589976751286,5914,Physical Health Limitations,0.021863258276464778
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2005,1.0384637952883764,0.0038821014313693077,1.0308550162985612,1.0460725742781916,5820,Physical Health Limitations,0.0268519432393361
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2006,1.0478897393952624,0.006579582694032216,1.0349939942816562,1.0607854845088687,4869,Physical Health Limitations,0.035206664231712266
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2007,1.0347397378833454,0.005266058018741975,1.0244184538261127,1.045061021940578,4510,Physical Health Limitations,0.023551110959215013
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2008,1.0346836668456363,0.004222322707932329,1.0264080664069832,1.0429592672842893,4093,Physical Health Limitations,0.023501412184163892
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2009,1.027708410135082,0.0038958270610741402,1.0200727294053802,1.0353440908647837,5272,Physical Health Limitations,0.01731886717794984
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2010,1.0337834886654105,0.003850488658791116,1.0262366695712999,1.041330307759521,5263,Physical Health Limitations,0.022703535870244596
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2011,1.0385940769583744,0.004676802717553659,1.0294277120691702,1.0477604418475785,6319,Physical Health Limitations,0.02696741888728298
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2012,1.0378338344056364,0.004622338935027881,1.0287742165686444,1.0468934522426283,6404,Physical Health Limitations,0.026293575042822072
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2013,1.035918491234934,0.004545626460993729,1.027009227084214,1.044827755385654,6405,Physical Health Limitations,0.02459590342346868
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2014,1.0409496446120674,0.004626706366837932,1.031881466766023,1.0500178224581118,6552,Physical Health Limitations,0.029055285131990974
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2015,1.044602476258037,0.005607088931395955,1.0336127838943878,1.0555921686216863,5692,Physical Health Limitations,0.03229298619282196
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2016,1.0354015271154144,0.004831462323428486,1.0259320349688323,1.0448710192619965,5523,Physical Health Limitations,0.024137690332803344
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2017,1.026706726685993,0.003768583220450849,1.0193204393011674,1.0340930140708187,4368,Physical Health Limitations,0.016431021287403435
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2018,1.0422714324379407,0.005696810116935659,1.0311058897819834,1.053436975093898,3724,Physical Health Limitations,0.030226856740210434
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2019,1.0193540101054095,0.004186881981334351,1.0111478722144744,1.0275601479963445,4472,Physical Health Limitations,0.009913913306472712
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2020,1.01208166190098,0.0034993806600883562,1.005223001839011,1.0189403219629491,3654,Physical Health Limitations,0.0034680401378604023
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2021,1.0081689576311739,0.0026599523070962995,1.0029555469086708,1.013382368353677,3863,Physical Health Limitations,0
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2022,1.0157769238526417,0.00444789583648782,1.00705920820614,1.0244946394991434,3553,Physical Health Limitations,0.0067433494596420875
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2023,1.0171472967826363,0.004165817587614878,1.0089824443447475,1.025312149220525,3782,Physical Health Limitations,0.007957984657536521
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),18-29,2024,1.0167386874132525,0.004080401163551677,1.0087412480902158,1.024736126736289,4084,Physical Health Limitations,0.007595812206972281
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,1997,1.0679939977101038,0.0039525337255388,1.0602471739603678,1.0757408214598398,8201,Physical Health Limitations,0.05302614916335464
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,1998,1.0708827687028435,0.0049108176025683915,1.0612577430671641,1.0805077943385228,7104,Physical Health Limitations,0.05558662219200095
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,1999,1.0563952019992653,0.004356162292256315,1.0478572807956315,1.0649331232028991,6508,Physical Health Limitations,0.04274551298380921
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2000,1.0651797755539578,0.004439326024275867,1.0564788564307457,1.07388069467717,6774,Physical Health Limitations,0.05053175277626098
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2001,1.0715360127145033,0.0052375883209542454,1.0612705282395853,1.0818014971894212,6905,Physical Health Limitations,0.05616562747735703
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2002,1.0684601009378452,0.005148662224101739,1.0583689084100438,1.0785512934656465,6420,Physical Health Limitations,0.053439281511400274
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2003,1.066246804429649,0.004933588556262015,1.0565771485448363,1.0759164603144615,6185,Physical Health Limitations,0.05147751783131742
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2004,1.0639693293444046,0.004555797821019404,1.0550401296943606,1.0728985289944486,6119,Physical Health Limitations,0.04945886922821313
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2005,1.0717743544744653,0.005500300252757908,1.0609939640749033,1.0825547448740274,5968,Physical Health Limitations,0.056376882592254256
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2006,1.0700192468296816,0.006066277399109788,1.058129561607197,1.0819089320521662,4529,Physical Health Limitations,0.054821236333643185
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2007,1.0849228596411769,0.007264821563717318,1.070684071022181,1.0991616482601727,4284,Physical Health Limitations,0.06803110957355366
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2008,1.0638935883098926,0.006244868221909867,1.0516538715067505,1.0761333051130346,3939,Physical Health Limitations,0.0493917358775539
NHIS,flclimb_harmonized,Difficulty Climbing (1-4),30-39,2009,1.0760400745445622,0.006482930030004031,1.0633337651714612,1.0887463839176632,4994,Physical Health Limitations,0.060157819611730404
