survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2010,1.081916238089972,0.030801012702628878,1.0215473625054587,1.1422851136744854,2519
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2011,1.0955800406976122,0.03262975309276095,1.0316268998113662,1.159533181583858,2740
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2012,1.0947917057388508,0.030549077943923496,1.0349166132078538,1.1546667982698477,3129
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2013,1.062769573978213,0.03205553017202562,0.9999418893357058,1.1255972586207204,2952
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2014,1.0593508587041387,0.031736246513258876,0.9971489585336665,1.121552758874611,2708
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2015,1.1021518069461376,0.03442587139167453,1.0346783388820477,1.1696252750102274,2791
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2016,1.058563413641719,0.029432848644328456,1.0008760903364167,1.1162507369470214,2961
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2017,0.8069887746988259,0.02677927929986927,0.7545023517391432,0.8594751976585087,3058
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2018,0.7931728476143676,0.02462860120448276,0.7449016762639816,0.8414440189647535,3156
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2019,0.7992567363902723,0.026397314718651917,0.7475189502531454,0.8509945225273992,3052
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2020,0.8121358284385234,0.027895242828900907,0.7574621571538784,0.8668094997231683,2758
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2021,0.7687795595867106,0.02566010045358694,0.7184866868580003,0.8190724323154209,2999
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2022,0.7972545663560504,0.036183068138326106,0.7263370559547725,0.8681720767573283,2219
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",60-69,2023,0.8161173821262003,0.03309752930522483,0.7512474167107007,0.8809873475416999,2006
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2003,1.4273536243519271,0.03848095988921088,1.3519323288785434,1.5027749198253109,1631
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2004,1.455924969005565,0.03686444547990527,1.3836719835549103,1.5281779544562195,1620
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2005,1.4544015702616737,0.03506151800727031,1.3856822577241215,1.523120882799226,1524
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2006,1.414290323572294,0.037659291069219364,1.340479469393313,1.4881011777512747,1528
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2007,1.4334082848979577,0.04017510906463616,1.3546665180563022,1.5121500517396131,1357
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2008,1.3865584785945078,0.03582013967650428,1.3163522949073652,1.4567646622816504,1335
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2009,1.4105746223406745,0.043662581915127965,1.3249975343149938,1.4961517103663553,1419
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2010,1.3725588432474505,0.037614727374682244,1.2988353323047805,1.4462823541901204,1387
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2011,1.435008198126434,0.04248757209925687,1.3517340870213417,1.5182823092315263,1502
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2012,1.430606655536003,0.03862196280217591,1.3549089994314927,1.5063043116405135,1594
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2013,1.4178746454164712,0.04120594174863115,1.3371124836400987,1.4986368071928438,1432
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2014,1.3548734639074875,0.05194693417372132,1.2530593438197208,1.4566875839952542,1433
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2015,1.3286299006249247,0.038452074822715704,1.2532652188415625,1.403994582408287,1589
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2016,1.3564988826894964,0.04113419666017293,1.2758773387025697,1.437120426676423,1724
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2017,1.0879729312275617,0.03482604890261087,1.0197151296546136,1.1562307328005097,1903
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2018,1.06379676613981,0.037431954030883355,0.9904314843683197,1.1371620479113003,2100
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2019,1.0972967457250913,0.031369626220047866,1.035813408125314,1.1587800833248685,2051
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2020,0.9908541394016201,0.032309120508858494,0.927529426832093,1.0541788519711472,2005
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2021,0.9929226182072639,0.031766236581848274,0.9306619385824626,1.0551832978320652,2406
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2022,1.066908349319315,0.04022305821952628,0.9880726038609857,1.1457440947776443,1784
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",70-79,2023,0.9782627636903674,0.037429361336348346,0.9049025635067887,1.051622963873946,1586
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2003,1.9677673803023301,0.06328227571227937,1.8437363990465288,2.0917983615581313,826
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2004,1.996795707060325,0.05245213578953806,1.893991410000626,2.099600004120024,829
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2005,1.950551633454659,0.05970945500903213,1.8335232521004414,2.0675800148088768,836
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2006,2.0811387782470354,0.052699794239432024,1.9778490795450772,2.1844284769489937,914
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2007,2.0103704523039334,0.05378544025656026,1.9049529265084446,2.1157879780994224,829
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2008,1.9030714259840522,0.05561851929650888,1.7940611312894488,2.0120817206786556,786
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2009,1.943322019257964,0.05055780439774884,1.8442305435009556,2.0424134950149724,911
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2010,1.9700285685464543,0.05413660868841301,1.8639227652720267,2.076134371820882,888
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2011,1.9060313673219216,0.05827563637091993,1.791813218858766,2.020249515785077,903
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2012,1.969049058941751,0.05210530327438013,1.8669245411204292,2.0711735767630732,934
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2013,1.9546483914069364,0.05969814438767738,1.8376421784632169,2.071654604350656,839
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2014,1.9112755021422265,0.06283000536378372,1.788130954480752,2.034420049803701,834
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2015,1.9073006154888306,0.05331660757982092,1.8028019848545263,2.0117992461231347,921
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2016,1.901818064888571,0.05582148869513775,1.7924099574826913,2.011226172294451,991
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2017,1.7460084948463372,0.05233687147272261,1.6434301116962993,1.8485868779963752,992
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2018,1.6997258909537358,0.04564985505890095,1.6102538191388165,1.7891979627686552,1063
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2019,1.6804478237955927,0.04791830574924765,1.5865296703268887,1.7743659772642966,995
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2020,1.6268128113113587,0.05285318930252618,1.5232224638103298,1.7304031588123876,919
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2021,1.5953315765198388,0.05338753612940511,1.490693928482874,1.6999692245568037,1042
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2022,1.6014500489782166,0.057679226632810686,1.4884008421217843,1.714499255834649,799
MEPS,ADPWLM,"ADPWLM: Work Limited (Physical)
""Past 4 weeks: how much of the time were you limited
in the kind of work due to physical health?""",80-89,2023,1.3536467012562854,0.06172841721515162,1.232661226691926,1.4746321758206449,734
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2000,0.4788873439862166,0.01840131791993685,0.4428214235950689,0.5149532643773643,3025
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2001,0.4944943132318586,0.01638051674343185,0.4623890903665768,0.5265995360971404,4195
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2002,0.49332403851163853,0.01419726102234059,0.46549791822873665,0.5211501587945404,5005
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2003,0.47668023324467695,0.016990833081599002,0.4433788123374112,0.5099816541519427,4492
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2004,0.5269026074902264,0.01845992394091938,0.49072182140867576,0.5630833935717772,4407
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2005,0.4895352842697179,0.016374424084192287,0.4574420027971157,0.52162856574232,4259
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2006,0.49555205701278815,0.017779374909399303,0.46070512252273044,0.5303989915028459,4070
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2007,0.46871575948764826,0.017627711563774302,0.4341660796927904,0.5032654392825061,3785
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2008,0.503186529176764,0.017563391584290815,0.4687629142251801,0.5376101441283478,4454
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2009,0.5338680220220531,0.017810661588917625,0.4989597667669436,0.5687762772771625,4940
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2010,0.4940594373251406,0.01939630935377244,0.4560433695587493,0.532075505091532,4269
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2011,0.49091479165997537,0.017219002657419737,0.4571661666017332,0.5246634167182175,4899
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2012,0.4759726984571866,0.015200263209263595,0.4461807300115007,0.5057646669028725,5567
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2013,0.4378688857971757,0.014548401228192155,0.4093545433572808,0.4663832282370706,5092
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2014,0.4034745233979491,0.01671111076370149,0.3707213481594345,0.43622769863646366,4519
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2015,0.45246235019557485,0.02294736901257643,0.4074863333909746,0.4974383670001751,4402
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2016,0.44941021542523063,0.01830254981484145,0.4135378769628912,0.4852825538875701,4231
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2017,0.3982344458296286,0.017440892147821244,0.3640509253616515,0.43241796629760565,3665
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2018,0.4537605499510206,0.0198410382646276,0.4148728295364694,0.4926482703655718,3121
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2019,0.46473882827246626,0.024444961960879263,0.4168275832256913,0.5126500733192412,2686
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2020,0.5212887914994287,0.02939270934207716,0.46368013978090356,0.578897443217954,1709
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2021,0.5325607866423111,0.02969749198342051,0.47435477192363995,0.5907668013609823,1857
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2022,0.5824222723523294,0.03480927611854789,0.5141973448320654,0.6506471998725933,1210
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",18-29,2023,0.5748149564685452,0.03917863510627302,0.4980262426968135,0.6516036702402769,1026
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2000,0.4979152908711296,0.022794607011573206,0.453238682086702,0.5425918996555573,3155
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2001,0.5340738630317977,0.01747827081557372,0.49981708172123573,0.5683306443423597,4059
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2002,0.5368900777273151,0.01789340902392914,0.50181964047977,0.5719605149748602,4753
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2003,0.5440467662284133,0.01624286381052681,0.5122113381539918,0.5758821943028348,4035
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2004,0.5605122044813592,0.017484428752631377,0.5262433538359451,0.5947810551267733,4017
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2005,0.5479764748838628,0.018556444970526255,0.5116065110605319,0.5843464387071937,3882
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2006,0.5053173360281701,0.0168732123841101,0.4722464474518191,0.5383882246045211,3784
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2007,0.541185081652045,0.018950471615330325,0.504042839795949,0.5783273235081411,3447
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2008,0.5467206103318323,0.017571851431009904,0.5122804143853643,0.5811608062783002,3765
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2009,0.5521654627675646,0.016841296068962824,0.5191571290194215,0.5851737965157078,4274
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2010,0.5333940654214634,0.01698441524458399,0.5001052232436057,0.566682907599321,3754
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2011,0.5857725707633504,0.01683138877689913,0.5527836549508365,0.6187614865758644,4091
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2012,0.5827287936231719,0.020686860354903348,0.5421832923743518,0.6232742948719919,4675
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2013,0.5215636499711117,0.01861769764805807,0.4850736331058618,0.5580536668363616,4294
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2014,0.4909905230074433,0.019479569748324023,0.45281126786639225,0.5291697781484943,3956
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2015,0.5239155139742253,0.020303376858811804,0.4841216265664102,0.5637094013820404,3973
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2016,0.49692141447206795,0.019739668950394185,0.4582323742625518,0.5356104546815841,3872
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2017,0.44175196416366874,0.01985555574821333,0.4028357900041434,0.4806681383231941,3470
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2018,0.43014021091130056,0.01863006597773142,0.393625952565342,0.4666544692572591,3187
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2019,0.4139201494088658,0.020457708005189014,0.37382377851245857,0.454016520305273,2750
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2020,0.5252977501994556,0.028556684393100298,0.469327677271102,0.5812678231278092,1986
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2021,0.486312292818244,0.02520593446520096,0.4369095690697733,0.5357150165667147,2063
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2022,0.5302004538475308,0.033432283567792424,0.46467438213372736,0.5957265255613342,1490
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",30-39,2023,0.5195972737616013,0.027589178281382368,0.46552347796703714,0.5736710695561653,1334
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2000,0.5775780427489807,0.02283520675802966,0.532821859923717,0.6223342255742444,3167
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2001,0.5923133114341151,0.01671509437776759,0.5595523284555027,0.6250742944127275,4323
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2002,0.6333694235092174,0.018911814981148627,0.5963029472638811,0.6704358997545538,4956
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2003,0.61801462349605,0.01750216777284242,0.5837110050099013,0.6523182419821987,4229
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2004,0.6304249886136393,0.019248607189593658,0.5926984117694769,0.6681515654578016,4104
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2005,0.6531801788858989,0.01949470046495167,0.6149712680851973,0.6913890896866004,4027
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2006,0.6346936647957571,0.019631755652554442,0.5962161307634597,0.6731711988280544,4043
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2007,0.609099588175169,0.01907309412849843,0.5717170106095697,0.6464821657407682,3631
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2008,0.6523357804441696,0.01869962553138332,0.6156851878782726,0.6889863730100666,3866
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2009,0.6311775406383152,0.019227821820003172,0.5934917023699556,0.6688633789066748,4332
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2010,0.6501137553721155,0.020236076440479662,0.6104517743603759,0.689775736383855,3790
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2011,0.7067415286093834,0.023008472055895773,0.6616457520405314,0.7518373051782354,4013
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2012,0.6273148080092271,0.021300637515831944,0.5855663256304537,0.6690632903880005,4438
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2013,0.5897891149188558,0.022097762860127546,0.546478295574099,0.6330999342636126,4024
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2014,0.5377278157661746,0.02185246859096102,0.49489776435459826,0.5805578671777509,3571
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2015,0.5329623522174519,0.021945359566054676,0.4899502378402032,0.5759744665947006,3637
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2016,0.5132048884325302,0.021563112984902207,0.4709419635875539,0.5554678132775065,3689
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2017,0.4765427690194016,0.020633885661479983,0.43610109626178345,0.5169844417770199,3340
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2018,0.46883284631783656,0.018889538698411253,0.4318100307843749,0.5058556618512983,2913
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2019,0.47770399080119463,0.020962062830016746,0.43661910261269604,0.5187888789896932,2626
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2020,0.489343991081017,0.025814570382964534,0.4387483628540322,0.5399396193080018,1970
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2021,0.4881488664935656,0.02748146037167328,0.4342861939225212,0.54201153906461,2032
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2022,0.5350255545268547,0.032354252466939064,0.471612384944938,0.5984387241087715,1400
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",40-49,2023,0.5500875059632736,0.03301444392142969,0.4853803849076541,0.6147946270188931,1252
MEPS,ADSOCA,"ADSOCA: Social Activity Interference
""Past 4 weeks: how much has physical/emotional health
interfered with your social activities?""",50-59,2000,0.6446955692553573,0.026827465517389893,0.592114703044783,0.6972764354659317,2417
